num,type,position,size,angle,response,octave,class_id
example = ,< cv2.KeyPoint 0000016611CAF840>
40,<class 'cv2.KeyPoint'>,"(8.807340621948242, 162.31150817871094)",2.728144407272339,2.86962890625,0.010240692645311356,2,-1
41,<class 'cv2.KeyPoint'>,"(8.854450225830078, 66.98603820800781)",1.981553316116333,328.191650390625,0.011531789787113667,1,-1
42,<class 'cv2.KeyPoint'>,"(9.015531539916992, 235.6780242919922)",2.0916783809661865,60.6845703125,0.016110390424728394,1,-1
43,<class 'cv2.KeyPoint'>,"(9.143117904663086, 157.16502380371094)",2.012690305709839,340.1866760253906,0.011227617971599102,1,-1
44,<class 'cv2.KeyPoint'>,"(9.213741302490234, 42.556739807128906)",1.9967764616012573,238.95901489257812,0.013479706831276417,1,-1
45,<class 'cv2.KeyPoint'>,"(9.213741302490234, 42.556739807128906)",1.9967764616012573,318.2275390625,0.013479706831276417,1,-1
46,<class 'cv2.KeyPoint'>,"(9.396894454956055, 129.8477783203125)",2.1238677501678467,152.73941040039062,0.012139125727117062,1,-1
47,<class 'cv2.KeyPoint'>,"(9.440220832824707, 178.89242553710938)",2.4325461387634277,347.2491149902344,0.018131719902157784,2,-1
48,<class 'cv2.KeyPoint'>,"(9.526079177856445, 77.90154266357422)",6.437087535858154,133.6961669921875,0.013021466322243214,3,-1
49,<class 'cv2.KeyPoint'>,"(9.526079177856445, 77.90154266357422)",6.437087535858154,353.2652282714844,0.013021466322243214,3,-1
50,<class 'cv2.KeyPoint'>,"(9.666020393371582, 71.21492004394531)",2.6899685859680176,281.55877685546875,0.010677889920771122,2,-1
51,<class 'cv2.KeyPoint'>,"(9.698695182800293, 125.59424591064453)",2.1547152996063232,241.58229064941406,0.011355488561093807,1,-1
52,<class 'cv2.KeyPoint'>,"(9.818798065185547, 31.122451782226562)",8.218245506286621,342.7700500488281,0.011451746337115765,1,-1
53,<class 'cv2.KeyPoint'>,"(9.846116065979004, 151.84312438964844)",2.2151761054992676,162.75559997558594,0.015708904713392258,1,-1
54,<class 'cv2.KeyPoint'>,"(9.846116065979004, 151.84312438964844)",2.2151761054992676,320.276123046875,0.015708904713392258,1,-1
55,<class 'cv2.KeyPoint'>,"(10.106589317321777, 89.23416900634766)",2.2235147953033447,218.962890625,0.013588950037956238,1,-1
56,<class 'cv2.KeyPoint'>,"(10.106589317321777, 89.23416900634766)",2.2235147953033447,321.49774169921875,0.013588950037956238,1,-1
57,<class 'cv2.KeyPoint'>,"(10.160337448120117, 198.89498901367188)",2.1713969707489014,340.9670104980469,0.010686235502362251,1,-1
58,<class 'cv2.KeyPoint'>,"(10.578227996826172, 144.92140197753906)",2.170846700668335,165.63482666015625,0.010739445686340332,1,-1
59,<class 'cv2.KeyPoint'>,"(10.653388023376465, 252.3733367919922)",3.2726943492889404,337.9141540527344,0.015345104038715363,3,-1
60,<class 'cv2.KeyPoint'>,"(10.657625198364258, 74.85621643066406)",2.6519641876220703,279.1270751953125,0.012202435173094273,2,-1
61,<class 'cv2.KeyPoint'>,"(10.698782920837402, 184.58436584472656)",2.00079345703125,355.58306884765625,0.013794608414173126,1,-1
62,<class 'cv2.KeyPoint'>,"(11.077129364013672, 41.24262619018555)",3.6750378608703613,104.27192687988281,0.012365046888589859,1,-1
63,<class 'cv2.KeyPoint'>,"(11.077129364013672, 41.24262619018555)",3.6750378608703613,234.55224609375,0.012365046888589859,1,-1
64,<class 'cv2.KeyPoint'>,"(11.316998481750488, 189.84149169921875)",2.007554769515991,326.1745300292969,0.016996772959828377,1,-1
65,<class 'cv2.KeyPoint'>,"(11.424803733825684, 167.25628662109375)",1.9534645080566406,323.3666076660156,0.014040268026292324,1,-1
66,<class 'cv2.KeyPoint'>,"(11.442483901977539, 155.19198608398438)",1.8008989095687866,163.96633911132812,0.012420659884810448,1,-1
67,<class 'cv2.KeyPoint'>,"(11.48980712890625, 35.6259651184082)",2.837233066558838,313.12548828125,0.010843722149729729,2,-1
68,<class 'cv2.KeyPoint'>,"(11.692708969116211, 45.795982360839844)",2.075218677520752,149.3348388671875,0.010476470924913883,1,-1
69,<class 'cv2.KeyPoint'>,"(11.692708969116211, 45.795982360839844)",2.075218677520752,238.64901733398438,0.010476470924913883,1,-1
70,<class 'cv2.KeyPoint'>,"(11.837871551513672, 65.20887756347656)",2.3182313442230225,133.07411193847656,0.010712300427258015,2,-1
71,<class 'cv2.KeyPoint'>,"(12.06400203704834, 227.9893798828125)",8.642354965209961,67.16949462890625,0.01354191917926073,1,-1
72,<class 'cv2.KeyPoint'>,"(12.068474769592285, 17.861013412475586)",2.962109088897705,339.22760009765625,0.01886735111474991,3,-1
73,<class 'cv2.KeyPoint'>,"(12.145374298095703, 106.16506958007812)",6.9886651039123535,169.0550994873047,0.011987712234258652,3,-1
74,<class 'cv2.KeyPoint'>,"(12.170920372009277, 148.3480682373047)",2.324718952178955,163.29193115234375,0.010257571004331112,2,-1
75,<class 'cv2.KeyPoint'>,"(12.7855806350708, 239.80892944335938)",1.8215723037719727,249.35910034179688,0.026212669909000397,1,-1
76,<class 'cv2.KeyPoint'>,"(13.241900444030762, 27.79320526123047)",4.002208709716797,345.63555908203125,0.013184095732867718,1,-1
77,<class 'cv2.KeyPoint'>,"(13.28953742980957, 165.01785278320312)",2.488121747970581,169.28897094726562,0.015592274256050587,2,-1
78,<class 'cv2.KeyPoint'>,"(13.28953742980957, 165.01785278320312)",2.488121747970581,324.21673583984375,0.015592274256050587,2,-1
79,<class 'cv2.KeyPoint'>,"(13.493009567260742, 68.77445983886719)",2.085360527038574,170.9923095703125,0.012695793062448502,1,-1
80,<class 'cv2.KeyPoint'>,"(13.94835090637207, 242.39242553710938)",2.0793240070343018,64.39773559570312,0.01445428654551506,1,-1
81,<class 'cv2.KeyPoint'>,"(14.015933990478516, 21.301712036132812)",1.9269765615463257,349.7059631347656,0.015933142974972725,1,-1
82,<class 'cv2.KeyPoint'>,"(14.214458465576172, 240.33807373046875)",12.006200790405273,70.5323486328125,0.023907704278826714,3,-1
83,<class 'cv2.KeyPoint'>,"(14.59500789642334, 187.81227111816406)",2.4203126430511475,325.4159240722656,0.013924814760684967,2,-1
84,<class 'cv2.KeyPoint'>,"(14.924163818359375, 157.1420135498047)",1.864519476890564,145.01943969726562,0.010104896500706673,1,-1
85,<class 'cv2.KeyPoint'>,"(14.972809791564941, 248.72311401367188)",4.023671627044678,191.8029022216797,0.012102910317480564,1,-1
86,<class 'cv2.KeyPoint'>,"(15.153512001037598, 169.63626098632812)",1.8407127857208252,349.36383056640625,0.016882507130503654,1,-1
87,<class 'cv2.KeyPoint'>,"(15.218374252319336, 114.99661254882812)",2.7418041229248047,279.3421630859375,0.010844252072274685,2,-1
88,<class 'cv2.KeyPoint'>,"(15.433396339416504, 216.85614013671875)",2.085238218307495,120.51690673828125,0.012241322547197342,1,-1
89,<class 'cv2.KeyPoint'>,"(15.582425117492676, 150.15777587890625)",1.9780012369155884,150.9684600830078,0.010740567930042744,1,-1
90,<class 'cv2.KeyPoint'>,"(15.582425117492676, 150.15777587890625)",1.9780012369155884,238.5630645751953,0.010740567930042744,1,-1
91,<class 'cv2.KeyPoint'>,"(15.582425117492676, 150.15777587890625)",1.9780012369155884,313.94970703125,0.010740567930042744,1,-1
92,<class 'cv2.KeyPoint'>,"(15.764602661132812, 232.78329467773438)",1.9653819799423218,73.15060424804688,0.03273594006896019,1,-1
93,<class 'cv2.KeyPoint'>,"(16.145793914794922, 18.949682235717773)",2.392866849899292,348.5567626953125,0.025984572246670723,2,-1
94,<class 'cv2.KeyPoint'>,"(16.156949996948242, 173.35165405273438)",3.0445263385772705,153.23187255859375,0.01244090124964714,3,-1
95,<class 'cv2.KeyPoint'>,"(16.156949996948242, 173.35165405273438)",3.0445263385772705,359.32159423828125,0.01244090124964714,3,-1
96,<class 'cv2.KeyPoint'>,"(16.375009536743164, 197.136962890625)",2.178642511367798,317.54541015625,0.010522923432290554,1,-1
97,<class 'cv2.KeyPoint'>,"(16.37604522705078, 238.57571411132812)",1.9270280599594116,259.60711669921875,0.020640993490815163,1,-1
98,<class 'cv2.KeyPoint'>,"(16.467235565185547, 192.0892791748047)",2.0822548866271973,4.210845947265625,0.013353980146348476,1,-1
99,<class 'cv2.KeyPoint'>,"(16.60095977783203, 161.3516387939453)",1.8711824417114258,167.44284057617188,0.011073695495724678,1,-1
100,<class 'cv2.KeyPoint'>,"(16.831893920898438, 203.43556213378906)",2.406395435333252,128.95846557617188,0.012550978921353817,2,-1
101,<class 'cv2.KeyPoint'>,"(16.831893920898438, 203.43556213378906)",2.406395435333252,223.2766571044922,0.012550978921353817,2,-1
102,<class 'cv2.KeyPoint'>,"(16.858367919921875, 57.9967041015625)",1.9666861295700073,108.53146362304688,0.011099204421043396,1,-1
103,<class 'cv2.KeyPoint'>,"(16.87349510192871, 48.03143310546875)",6.703927516937256,345.7402648925781,0.016984563320875168,3,-1
104,<class 'cv2.KeyPoint'>,"(16.91194725036621, 162.88980102539062)",2.5720021724700928,167.22750854492188,0.011348643340170383,2,-1
105,<class 'cv2.KeyPoint'>,"(16.98485565185547, 125.74882507324219)",4.210250377655029,347.29241943359375,0.011272313073277473,1,-1
106,<class 'cv2.KeyPoint'>,"(17.11562156677246, 136.94046020507812)",2.461393356323242,298.94708251953125,0.011419356800615788,2,-1
107,<class 'cv2.KeyPoint'>,"(17.269750595092773, 39.43602752685547)",4.022772789001465,333.1400146484375,0.016601644456386566,1,-1
108,<class 'cv2.KeyPoint'>,"(17.347684860229492, 214.0081787109375)",2.487579345703125,121.35633850097656,0.011617905460298061,2,-1
109,<class 'cv2.KeyPoint'>,"(17.664052963256836, 129.9291534423828)",2.249236822128296,358.4569396972656,0.010637865401804447,1,-1
110,<class 'cv2.KeyPoint'>,"(17.949010848999023, 25.12836456298828)",3.033255100250244,344.9079895019531,0.027339214459061623,3,-1
111,<class 'cv2.KeyPoint'>,"(18.368358612060547, 54.60013961791992)",2.9594039916992188,351.5282897949219,0.010022107511758804,3,-1
112,<class 'cv2.KeyPoint'>,"(18.733713150024414, 7.70893669128418)",4.1917033195495605,174.55369567871094,0.015458628535270691,1,-1
113,<class 'cv2.KeyPoint'>,"(18.83065414428711, 185.30355834960938)",4.10118293762207,166.54769897460938,0.017984148114919662,1,-1
114,<class 'cv2.KeyPoint'>,"(18.83065414428711, 185.30355834960938)",4.10118293762207,334.62615966796875,0.017984148114919662,1,-1
115,<class 'cv2.KeyPoint'>,"(19.57731819152832, 161.74420166015625)",1.8839534521102905,351.8808898925781,0.012861247174441814,1,-1
116,<class 'cv2.KeyPoint'>,"(19.82477569580078, 157.08712768554688)",2.3359158039093018,104.97235107421875,0.010111606679856777,2,-1
117,<class 'cv2.KeyPoint'>,"(19.91944694519043, 103.87545013427734)",4.0886664390563965,359.1806335449219,0.01191122829914093,1,-1
118,<class 'cv2.KeyPoint'>,"(20.257837295532227, 10.27229118347168)",1.9553349018096924,23.87261962890625,0.011538526974618435,1,-1
119,<class 'cv2.KeyPoint'>,"(20.257837295532227, 10.27229118347168)",1.9553349018096924,149.85459899902344,0.011538526974618435,1,-1
120,<class 'cv2.KeyPoint'>,"(20.49095344543457, 238.7744598388672)",2.174982786178589,240.06300354003906,0.014759626239538193,1,-1
121,<class 'cv2.KeyPoint'>,"(20.926908493041992, 35.63489532470703)",2.457845449447632,331.2993469238281,0.02802959457039833,2,-1
122,<class 'cv2.KeyPoint'>,"(21.116382598876953, 229.3870849609375)",2.363585948944092,75.11007690429688,0.013896890915930271,2,-1
123,<class 'cv2.KeyPoint'>,"(21.12705421447754, 163.36593627929688)",3.839439868927002,239.7572479248047,0.014501410536468029,1,-1
124,<class 'cv2.KeyPoint'>,"(21.72844123840332, 28.132932662963867)",2.5526304244995117,187.23800659179688,0.02049942873418331,2,-1
125,<class 'cv2.KeyPoint'>,"(21.929500579833984, 235.3867645263672)",2.190497636795044,244.5014190673828,0.023774219676852226,1,-1
126,<class 'cv2.KeyPoint'>,"(22.098670959472656, 97.17533874511719)",3.204637289047241,6.142333984375,0.011720068752765656,3,-1
127,<class 'cv2.KeyPoint'>,"(22.099214553833008, 180.0983428955078)",2.364246368408203,159.83604431152344,0.012729167006909847,2,-1
128,<class 'cv2.KeyPoint'>,"(22.22835350036621, 61.06268310546875)",5.163890361785889,343.8323059082031,0.01060157548636198,2,-1
129,<class 'cv2.KeyPoint'>,"(22.86427879333496, 123.61772155761719)",1.9505850076675415,354.044677734375,0.011140826158225536,1,-1
130,<class 'cv2.KeyPoint'>,"(22.910930633544922, 201.38771057128906)",2.0345265865325928,342.9443664550781,0.013796545565128326,1,-1
131,<class 'cv2.KeyPoint'>,"(22.930519104003906, 137.37991333007812)",1.9033949375152588,268.038330078125,0.011338014155626297,1,-1
132,<class 'cv2.KeyPoint'>,"(22.948169708251953, 51.624671936035156)",1.8814953565597534,342.19696044921875,0.010125982575118542,1,-1
133,<class 'cv2.KeyPoint'>,"(22.962677001953125, 114.88497161865234)",2.483497381210327,96.6812744140625,0.01079806499183178,2,-1
134,<class 'cv2.KeyPoint'>,"(22.962677001953125, 114.88497161865234)",2.483497381210327,271.3109436035156,0.01079806499183178,2,-1
135,<class 'cv2.KeyPoint'>,"(23.210439682006836, 42.186702728271484)",3.4640259742736816,343.5454406738281,0.02733588218688965,3,-1
136,<class 'cv2.KeyPoint'>,"(23.230857849121094, 242.7100830078125)",3.274834394454956,197.5885009765625,0.020250750705599785,3,-1
137,<class 'cv2.KeyPoint'>,"(23.230857849121094, 242.7100830078125)",3.274834394454956,240.07595825195312,0.020250750705599785,3,-1
138,<class 'cv2.KeyPoint'>,"(23.5028018951416, 6.864015102386475)",2.094592809677124,94.35665893554688,0.011538196355104446,1,-1
139,<class 'cv2.KeyPoint'>,"(23.656982421875, 238.35836791992188)",2.497514486312866,246.6363525390625,0.016358615830540657,2,-1
140,<class 'cv2.KeyPoint'>,"(23.774974822998047, 10.10407543182373)",2.393515110015869,100.78546142578125,0.012267679907381535,2,-1
141,<class 'cv2.KeyPoint'>,"(23.774974822998047, 10.10407543182373)",2.393515110015869,145.7506103515625,0.012267679907381535,2,-1
142,<class 'cv2.KeyPoint'>,"(23.962512969970703, 249.66307067871094)",1.9709457159042358,160.99575805664062,0.01722794398665428,1,-1
143,<class 'cv2.KeyPoint'>,"(24.028093338012695, 36.76555633544922)",1.9394193887710571,144.3187713623047,0.023396680131554604,1,-1
144,<class 'cv2.KeyPoint'>,"(24.028093338012695, 36.76555633544922)",1.9394193887710571,186.85174560546875,0.023396680131554604,1,-1
145,<class 'cv2.KeyPoint'>,"(24.264057159423828, 56.502376556396484)",2.24249005317688,338.173095703125,0.011754190549254417,1,-1
146,<class 'cv2.KeyPoint'>,"(24.28291130065918, 22.936864852905273)",5.244929790496826,171.39883422851562,0.010086637921631336,2,-1
147,<class 'cv2.KeyPoint'>,"(24.4721736907959, 234.3231658935547)",2.0499162673950195,24.01666259765625,0.022201625630259514,1,-1
148,<class 'cv2.KeyPoint'>,"(24.4721736907959, 234.3231658935547)",2.0499162673950195,250.60174560546875,0.022201625630259514,1,-1
149,<class 'cv2.KeyPoint'>,"(24.499845504760742, 171.29794311523438)",2.784067153930664,119.46469116210938,0.013252402655780315,2,-1
150,<class 'cv2.KeyPoint'>,"(25.102304458618164, 49.15218734741211)",3.206432342529297,161.03204345703125,0.02644127979874611,3,-1
151,<class 'cv2.KeyPoint'>,"(25.102304458618164, 49.15218734741211)",3.206432342529297,348.71014404296875,0.02644127979874611,3,-1
152,<class 'cv2.KeyPoint'>,"(25.41343879699707, 33.89228439331055)",1.8568601608276367,216.0733642578125,0.01435911562293768,1,-1
153,<class 'cv2.KeyPoint'>,"(25.41343879699707, 33.89228439331055)",1.8568601608276367,258.33697509765625,0.01435911562293768,1,-1
154,<class 'cv2.KeyPoint'>,"(25.738393783569336, 179.49461364746094)",3.2436699867248535,132.3147430419922,0.01743411086499691,3,-1
155,<class 'cv2.KeyPoint'>,"(25.74567222595215, 14.580811500549316)",2.6074845790863037,139.3187255859375,0.011235453188419342,2,-1
156,<class 'cv2.KeyPoint'>,"(26.429407119750977, 227.9956817626953)",2.0880846977233887,57.909576416015625,0.018522445112466812,1,-1
157,<class 'cv2.KeyPoint'>,"(26.4504451751709, 205.6829376220703)",2.50842547416687,163.267822265625,0.013731759041547775,2,-1
158,<class 'cv2.KeyPoint'>,"(27.590578079223633, 21.54163932800293)",2.1161258220672607,296.6375732421875,0.011525941081345081,1,-1
159,<class 'cv2.KeyPoint'>,"(27.605377197265625, 56.64839172363281)",2.4395229816436768,337.4148864746094,0.02557407319545746,2,-1
160,<class 'cv2.KeyPoint'>,"(27.682878494262695, 44.53132247924805)",2.643815755844116,166.55584716796875,0.015443015843629837,2,-1
161,<class 'cv2.KeyPoint'>,"(27.89427947998047, 209.0826873779297)",2.1278011798858643,161.52859497070312,0.012930411845445633,1,-1
162,<class 'cv2.KeyPoint'>,"(28.117815017700195, 199.7841033935547)",2.0530495643615723,161.96791076660156,0.014745602384209633,1,-1
163,<class 'cv2.KeyPoint'>,"(28.117815017700195, 199.7841033935547)",2.0530495643615723,341.0190124511719,0.014745602384209633,1,-1
164,<class 'cv2.KeyPoint'>,"(28.38981819152832, 182.63067626953125)",2.0331974029541016,232.16262817382812,0.012268727645277977,1,-1
165,<class 'cv2.KeyPoint'>,"(28.42519760131836, 60.8292350769043)",2.0413105487823486,164.87741088867188,0.018225237727165222,1,-1
166,<class 'cv2.KeyPoint'>,"(28.42519760131836, 60.8292350769043)",2.0413105487823486,338.6499328613281,0.018225237727165222,1,-1
167,<class 'cv2.KeyPoint'>,"(29.045005798339844, 50.2581901550293)",2.517808675765991,158.9661407470703,0.014090192504227161,2,-1
168,<class 'cv2.KeyPoint'>,"(29.27488136291504, 191.97396850585938)",2.6982085704803467,0.1217041015625,0.013734082691371441,2,-1
169,<class 'cv2.KeyPoint'>,"(29.27488136291504, 191.97396850585938)",2.6982085704803467,114.42584228515625,0.013734082691371441,2,-1
170,<class 'cv2.KeyPoint'>,"(29.613012313842773, 34.23983383178711)",2.313528537750244,222.44839477539062,0.015992561355233192,2,-1
171,<class 'cv2.KeyPoint'>,"(29.652667999267578, 204.6697540283203)",2.363966464996338,164.71453857421875,0.01657666079699993,2,-1
172,<class 'cv2.KeyPoint'>,"(29.652667999267578, 204.6697540283203)",2.363966464996338,337.8733215332031,0.01657666079699993,2,-1
173,<class 'cv2.KeyPoint'>,"(29.747949600219727, 127.2080307006836)",4.766114234924316,22.927734375,0.012370419688522816,2,-1
174,<class 'cv2.KeyPoint'>,"(29.747949600219727, 127.2080307006836)",4.766114234924316,275.503173828125,0.012370419688522816,2,-1
175,<class 'cv2.KeyPoint'>,"(29.86524772644043, 240.30686950683594)",3.949899435043335,258.0064392089844,0.02116582915186882,1,-1
176,<class 'cv2.KeyPoint'>,"(29.920982360839844, 228.50807189941406)",2.7249839305877686,55.86114501953125,0.0285246092826128,2,-1
177,<class 'cv2.KeyPoint'>,"(29.979825973510742, 235.24903869628906)",3.8909401893615723,259.2954406738281,0.03988177701830864,1,-1
178,<class 'cv2.KeyPoint'>,"(30.493797302246094, 58.41904067993164)",2.0659408569335938,181.3055419921875,0.014864982105791569,1,-1
179,<class 'cv2.KeyPoint'>,"(30.778303146362305, 18.505884170532227)",3.235107421875,94.77011108398438,0.011784158647060394,3,-1
180,<class 'cv2.KeyPoint'>,"(30.852245330810547, 66.91852569580078)",2.292543411254883,350.7484436035156,0.029014306142926216,2,-1
181,<class 'cv2.KeyPoint'>,"(30.902393341064453, 175.69725036621094)",4.367358207702637,312.5956115722656,0.010357152670621872,1,-1
182,<class 'cv2.KeyPoint'>,"(31.070240020751953, 209.0974578857422)",2.273102045059204,341.1496276855469,0.014794002287089825,2,-1
183,<class 'cv2.KeyPoint'>,"(31.335399627685547, 153.79852294921875)",2.6467623710632324,302.51715087890625,0.014394418336451054,2,-1
184,<class 'cv2.KeyPoint'>,"(32.2103385925293, 148.17532348632812)",5.156954765319824,2.153045654296875,0.012046788819134235,2,-1
185,<class 'cv2.KeyPoint'>,"(32.22498321533203, 61.83393096923828)",2.6127967834472656,159.68772888183594,0.020203256979584694,2,-1
186,<class 'cv2.KeyPoint'>,"(32.461822509765625, 203.78265380859375)",1.9609647989273071,340.192138671875,0.01141702476888895,1,-1
187,<class 'cv2.KeyPoint'>,"(32.84431838989258, 179.37319946289062)",1.8928196430206299,146.48043823242188,0.010560603812336922,1,-1
188,<class 'cv2.KeyPoint'>,"(32.84431838989258, 179.37319946289062)",1.8928196430206299,326.29046630859375,0.010560603812336922,1,-1
189,<class 'cv2.KeyPoint'>,"(33.05015563964844, 231.29066467285156)",2.4857900142669678,118.92127990722656,0.03243126720190048,2,-1
190,<class 'cv2.KeyPoint'>,"(33.28850173950195, 10.832725524902344)",2.055109739303589,322.7674865722656,0.011622955091297626,1,-1
191,<class 'cv2.KeyPoint'>,"(33.431575775146484, 68.3889389038086)",1.8364654779434204,161.82977294921875,0.019846586510539055,1,-1
192,<class 'cv2.KeyPoint'>,"(33.83692169189453, 223.18260192871094)",1.900556206703186,74.14199829101562,0.01123766042292118,1,-1
193,<class 'cv2.KeyPoint'>,"(34.059879302978516, 27.367952346801758)",2.505563735961914,359.61505126953125,0.014181474223732948,2,-1
194,<class 'cv2.KeyPoint'>,"(34.30025100708008, 225.66265869140625)",1.9171682596206665,77.58944702148438,0.017290018498897552,1,-1
195,<class 'cv2.KeyPoint'>,"(34.46614456176758, 183.8660430908203)",1.9768999814987183,50.05279541015625,0.01349490787833929,1,-1
196,<class 'cv2.KeyPoint'>,"(34.5202751159668, 210.02577209472656)",2.3519718647003174,337.50408935546875,0.016255104914307594,2,-1
197,<class 'cv2.KeyPoint'>,"(35.446414947509766, 104.31354522705078)",6.171822547912598,343.3375244140625,0.019242025911808014,3,-1
198,<class 'cv2.KeyPoint'>,"(35.822139739990234, 156.07725524902344)",2.1654791831970215,0.34466552734375,0.011019151657819748,1,-1
199,<class 'cv2.KeyPoint'>,"(35.822139739990234, 156.07725524902344)",2.1654791831970215,137.5994110107422,0.011019151657819748,1,-1
200,<class 'cv2.KeyPoint'>,"(36.01397705078125, 3.1874911785125732)",2.5196540355682373,154.37322998046875,0.010243110358715057,2,-1
